Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
lightning-reaction-reloaded,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/menu.saveimg_grande_38cc9be3-b315-4c8d-9d64-e5e39b6ed533.jpg?v=1545753375,2,,,,,,,,,,,,,,,,,,,,,
lightning-reaction-reloaded,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/0894EDF3-3A28-45c6-8147-18F165A76649.jpg?v=1545753375,3,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,"Fully automatic cat fun toy, accompany with our cat in the boring time - Automatic cat fun toy + Cat Peppermint Fish","<p><strong>About the product:</strong></p>
<p>Best present for your cats!!🎁🌲🎅🎅🎅</p>
<p>The automatic cat fun toy mimics the hide-and-seek movement to arouse your cat’s interesting!😻<br>Keeping your furry friends crazy and just turn the toy on and let your cat catch this unpredictable and cunning fake mouse. And the cat toy also serves as a comfortable place for your cat to rest when not in use!😻</p>
<p><strong>Features:</strong><br>1.🐈【<span style=""color: #ff0000;""><strong>Durable and resistan</strong>t</span>】The toy adopts excellent quality ABS material, is very durable and resistant to scratch to make the product have a long service, very perfect for cats, and which is economical.<br><br>2. 🐈【<strong>Funny Play</strong>】4 speed change settings (slow, medium, fast, random), adjusted according to the cat's habits, stimulate the instinct of the natural capture so that they get more growth and fun in the game. Speed the boring time, and they will not have time to destroy and scratch the furniture.</p>
<p><span style=""color: #444444;"">3.🐈【<strong>Easy To Use</strong>】Placed the toy on the floor or on the table, the owner only need press the cat mousetrap game console switch button, the yellow mouse will move in an irregular circle, and the tunnel in the game disc will shuttle back and forth. </span><br><br><span style=""color: #444444;"">4. 🐈【<strong>Automatic toy to free your hands</strong>】The electronic turntable toy can let you free your hands and have a rest. The cats can play the toy themselves.</span><br><br><span style=""color: #444444;"">5.🐈【<strong>Good friend for cat</strong>】Toys can instead of the owners to accompany cats to spend the boring time, and it can help them ease the unhappy mood and release the pressure.</span><br><br><span style=""color: #444444;"">6. 🐈【<strong>Keep cat healthy</strong>】: the moving toys can let pets dog some exercise for having a healthy body, and it also can exercise their intelligence to awake their natural hunting instinct and keep them stimulated mentally and physically.</span></p>
<p><span style=""color: #444444;""><span>✅【<span style=""color: #ff0000;"">Warranty</span>】Our product come with a quality guarantee. We aim to provide 100% customer satisfaction. Should any questions exist, please feel free to contact our customer service team from email anytime you want, we will be happy to assist you in 24 hours. Our email is support@gosmartdeal.com.</span></span></p>
<p><strong>Product information:</strong><br>Item Type: Cat Automatic Fun Toy<br>Material: ABS safety material<br>Battery：AA<br>Color: White<br>Target Audience: Cats<br>Feature: Durable<br>Size: 32*7 cm/12.60""*2.76""<br>Net Weight: 650 g<br><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A11_884c0e1b-3747-4ead-a6bf-24a9f59f6076.jpg?v=1544626235"" alt=""""></p>
<p><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/_ZjmjmFmMOE"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe><iframe width=""1280"" height=""720"" src=""https://www.youtube.com/embed/FU86TjWbMxo"" frameborder=""0"" allow=""accelerometer; autoplay; encrypted-media; gyroscope; picture-in-picture"" allowfullscreen=""""></iframe><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/2_49661c86-ce68-48e6-859c-027054ce02dc.gif?v=1544608425"" alt=""""><span style=""color: #444444;""></span><br><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A0_84872cbf-835d-4328-8272-a46c11be754e.jpg?v=1544466944"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A1_dd0b5dfa-9320-4143-bef0-d9e2d6d52cf8.jpg?v=1544467011"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A2_3dc023b9-6a61-450f-8881-9179f078a7cb.jpg?v=1544467016"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A3_589da84f-8df2-4a7c-b1d4-263ed4f0bed8.jpg?v=1544467020"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A4_db9dec3e-f853-4bc8-97fd-41a7a2fd3409.jpg?v=1544467024"" alt=""""></p>
<h3>
<strong>4 Layers Cat Turntable</strong><br>Cat crazy toys, can’t stop play at all</h3>
<p><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A0_82d6d315-14e8-4cdc-b312-8e19ea7c908b.jpg?v=1544602469"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/A1_d5201ae8-60db-4e00-9286-bd81d61c49bd.jpg?v=1544602501"" alt=""""></p>
<p><strong> Cat Peppermint Fish(30cm)</strong></p>
<p><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/3_1e9ade1d-8353-4603-97c5-d4f57ffd10f9.jpg?v=1545159553"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/2_41f7a545-4291-422a-b852-6e9c90f94105.jpg?v=1545159544"" alt=""""><img src=""//cdn.shopify.com/s/files/1/0054/1602/6210/files/4_998d2345-ba43-4386-954e-2b4109b2b9a6.jpg?v=1545159578"" alt=""""></p>",gosmartdeal,Home,"",true,Style,Automatic cat fun toy,,,,,'397907801,10,,-39,deny,manual,29.99,81.99,true,true,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/1_d0fa598a-b410-4853-83e8-12c35e2a7c80.jpg?v=1545469864,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/1_d0fa598a-b410-4853-83e8-12c35e2a7c80.jpg?v=1545469864,kg,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,Cat Turntable,,,,,'397912701,10,,-1,deny,manual,19.99,59.95,true,true,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/3_3d75c365-4ba6-4f62-81fd-960186b4c17f.jpg?v=1545469864,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/1_b38eeb5e-f1aa-462e-822b-54034a4521b0.jpg?v=1545469864,kg,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,Cat Peppermint Fish(30cm),,,,,'397937301,4,,-1,deny,manual,6.99,18.99,true,true,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/4_ee28d818-d5d5-4bd6-81b0-65a6e5b4877f.jpg?v=1545469864,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/1_d7b43216-6f10-497f-8ab6-36453379d3ca.jpg?v=1545469864,kg,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/5_f0316de5-277d-4799-b530-cbf16ad62bc4.jpg?v=1545469864,4,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/2_055906bd-56bc-43e8-94ec-75ef13dfe531.jpg?v=1545469864,5,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/1_b38eeb5e-f1aa-462e-822b-54034a4521b0.jpg?v=1545469864,6,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/7_d968f8d9-d9c3-417e-bac3-de17eeb89ce1.jpg?v=1545469864,7,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/A1_b2204210-32d4-4ba3-b3b4-539b9342e232.jpg?v=1545469864,8,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/1_d7b43216-6f10-497f-8ab6-36453379d3ca.jpg?v=1545469864,9,,,,,,,,,,,,,,,,,,,,,
fully-automatic-cat-fun-toy-accompany-with-our-cat-boring-time,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0030/3467/7312/products/5_97d28b31-2761-4bb5-beee-f27c89203bef.jpg?v=1545469864,10,,,,,,,,,,,,,,,,,,,,,
